trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.1572371663136276}",20,14,-52.63109162417236,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
186,False,"{'a': 0.01, 'e': 0.1556726303679973}",25,8,25.80351952737579,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.1541236618151314}",25,5,22.148243675081822,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.01, 'e': 0.15259010575688386}",20,0,4.8516665206775045,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.01, 'e': 0.15107180883637084}",30,10,19.77792475721262,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.01, 'e': 0.14956861922263504}",25,5,-14.028757546658936,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.01, 'e': 0.14808038659546244}",20,1,-15.333799600100022,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
192,False,"{'a': 0.01, 'e': 0.14660696213035015}",25,9,28.747527135067507,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.01, 'e': 0.14514819848362373}",20,10,16.34602163533463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.01, 'e': 0.14370394977770293}",20,10,10.721531112554114,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.01, 'e': 0.1422740715865136}",25,0,19.81466698031256,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
196,False,"{'a': 0.01, 'e': 0.140858420921045}",25,15,17.816054092146178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.01, 'e': 0.13945685621505094}",30,16,23.40794658852533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.01, 'e': 0.13806923731089282}",20,13,0.6189624225631662,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.01, 'e': 0.13669542544552385}",25,11,9.625807403309324,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.01, 'e': 0.1353352832366127}",20,0,16.872385215517376,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
201,False,"{'a': 0.01, 'e': 0.13398867466880493}",25,1,1.4144355756529878,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.01, 'e': 0.13265546508012172}",20,0,-10.606888812646549,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
203,False,"{'a': 0.01, 'e': 0.13133552114849303}",25,8,27.492021391739488,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.01, 'e': 0.1300287108784259}",35,8,31.34755274986006,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.01, 'e': 0.12873490358780423}",20,0,-28.306945129026563,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
206,False,"{'a': 0.01, 'e': 0.12745396989482075}",20,2,16.531688769308197,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.01, 'e': 0.12618578170503877}",30,0,-12.289927568899847,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
208,False,"{'a': 0.01, 'e': 0.12493021219858241}",25,12,22.322796391106316,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.01, 'e': 0.12368713581745483}",20,10,-4.335635931669997,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
210,False,"{'a': 0.01, 'e': 0.1224564282529819}",30,0,12.294076744897222,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
211,False,"{'a': 0.01, 'e': 0.12123796643338168}",25,5,-0.4748815406414937,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
212,False,"{'a': 0.01, 'e': 0.12003162851145673}",35,15,9.92721732092729,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
213,False,"{'a': 0.01, 'e': 0.11883729385240965}",20,11,15.019428937467408,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.01, 'e': 0.11765484302177918}",25,13,10.585176795107525,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.01, 'e': 0.11648415777349697}",20,8,18.874744195495147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.01, 'e': 0.11532512103806251}",20,12,14.472957684770932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.01, 'e': 0.1141776169108365}",30,2,44.28694137721388,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.01, 'e': 0.11304153064044985}",25,2,-13.56892526580398,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.01, 'e': 0.11191674861732888}",20,6,23.60661798341079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.01, 'e': 0.11080315836233387}",25,0,16.01827304512917,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.01, 'e': 0.10970064851551141}",20,0,26.6093815372473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.01, 'e': 0.10860910882495796}",20,8,-26.00329055027957,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
223,False,"{'a': 0.01, 'e': 0.10752843013579495}",25,14,21.339162207511816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.01, 'e': 0.1064585043792528}",35,7,-32.312854298166435,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 1}",1
225,False,"{'a': 0.01, 'e': 0.10539922456186433}",25,13,26.02137245351502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.01, 'e': 0.104350484754765}",35,24,19.632286283241697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.01, 'e': 0.1033121800831002}",25,10,-1.9296466347472374,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.01, 'e': 0.10228420671553744}",25,19,10.552220433557755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.01, 'e': 0.1012664618538834}",20,1,24.005341562664423,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.01, 'e': 0.1002588437228037}",30,19,15.546136041981217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.01, 'e': 0.09926125155964566}",30,12,-16.20260987929666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.01, 'e': 0.09827358560436154}",30,0,34.26536629558103,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
233,False,"{'a': 0.01, 'e': 0.09729574708953276}",30,12,-11.014167575595641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.01, 'e': 0.09632763823049303}",20,10,12.547005823587286,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.01, 'e': 0.09536916221554961}",30,11,-26.249329610443592,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.01, 'e': 0.09442022319630235}",20,0,19.91279112078952,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
237,False,"{'a': 0.01, 'e': 0.09348072627805847}",25,13,-19.014160743161703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.01, 'e': 0.09255057751034329}",25,15,14.898728838142915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.01, 'e': 0.09162968387750484}",25,8,26.418220449940932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.01, 'e': 0.09071795328941251}",20,14,5.129707464158459,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.01, 'e': 0.08981529457224763}",25,17,0.4756025113896234,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.01, 'e': 0.08892161745938634}",25,11,13.19633718319414,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.01, 'e': 0.08803683258237255}",35,23,14.528460616065013,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.01, 'e': 0.0871608514619813}",25,0,20.836295810808977,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
245,False,"{'a': 0.01, 'e': 0.0862935864993705}",20,0,-109.39085915177508,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
246,False,"{'a': 0.01, 'e': 0.08543495096732123}",25,3,-11.16703657349569,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
247,False,"{'a': 0.01, 'e': 0.08458485900156469}",25,10,24.204685533764287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.01, 'e': 0.08374322559219596}",20,11,17.393144881952793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.01, 'e': 0.08290996657517266}",30,16,19.800803135709902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.01, 'e': 0.0820849986238988}",20,13,-32.67155465359052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.01, 'e': 0.08126823924089167}",20,0,-16.75070095307644,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
252,False,"{'a': 0.01, 'e': 0.08045960674953244}",20,9,10.77297772462671,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.01, 'e': 0.07965902028589801}",25,10,8.718871801829312,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.01, 'e': 0.07886639979067495}",20,2,33.34213523721119,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.01, 'e': 0.07808166600115313}",25,0,1.1635773296539484,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
256,False,"{'a': 0.01, 'e': 0.07730474044329974}",20,4,0.6740759229524127,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
257,False,"{'a': 0.01, 'e': 0.07653554542391151}",20,8,7.8781287936239375,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.01, 'e': 0.07577400402284548}",25,3,-6.937774955360734,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.01, 'e': 0.07502004008532698}",35,11,29.317696608079245,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.01, 'e': 0.07427357821433388}",25,2,36.435784386226786,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.01, 'e': 0.0735345437630571}",20,13,11.31256480428257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.01, 'e': 0.07280286282743559}",20,12,12.77805273560877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.01, 'e': 0.0720784622387661}",25,10,2.7517614750601673,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
264,False,"{'a': 0.01, 'e': 0.07136126955638605}",20,11,-25.513538712346243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
265,False,"{'a': 0.01, 'e': 0.0706512130604296}",25,17,15.213996699941923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.01, 'e': 0.06994822174465536}",25,0,-13.595510171117606,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
267,False,"{'a': 0.01, 'e': 0.069252225309346}",20,14,10.130812228407908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.01, 'e': 0.06856315415427791}",20,8,17.678885241043936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.01, 'e': 0.06788093937176144}",30,0,45.96361431164042,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.01, 'e': 0.06720551273974976}",20,13,11.36785420027281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.01, 'e': 0.06653680671501686}",30,18,2.6998321681797623,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
272,False,"{'a': 0.01, 'e': 0.06587475442640295}",35,17,27.74612798572639,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.01, 'e': 0.06521928966812753}",20,0,20.91587820244003,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
